file,arch,mode,scenario,num_tasks,num_classes,random_baseline,avg_acc_final,avg_acc_immediate,bwt,bwt_all_tasks,forgetting,ft,ft_normalized
eval_cil_herding_stateful_ex1_20260623_0633.json,hgrn,herding_stateful,cil,3,13,0.07692307692307693,0.1862833472084721,0.24159854321757504,-0.0829727940136544,-0.05531519600910293,0.1337108013937282,0.4733845106308206,0.39646143370774367
eval_cil_herding_stateful_ex1_20260623_0631.json,hgrn,herding_stateful,cil,3,13,0.07692307692307693,0.1083710403881325,0.30317259431500176,-0.29220233089030395,-0.1948015539268693,0.29220233089030395,0.2803212370423773,0.2033981601193004
eval_cil_ewc_stateful_ex1_20260623_2147.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.06314697056600854,0.2191654334599971,-0.2340276943409828,-0.15601846289398855,0.24172473867595817,0.2250615763546798,0.14813849943160287
eval_cil_stateful_ex1_20260623_0646.json,lstm,stateful,cil,3,13,0.07692307692307693,0.046215034145660035,0.22447170821413234,-0.26738501110270846,-0.17825667406847231,0.26738501110270846,0.22283609576427257,0.14591301884119565
eval_cil_ewc_stateful_ex1_20260623_2151.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.04136722492655483,0.3210576852582111,-0.4195356904974844,-0.2796904603316563,0.4195356904974844,0.38520213577421814,0.3082790588511412
eval_cil_ewc_stateful_ex1_20260623_2158.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.03821778173138874,0.2980489514716576,-0.38974675461040326,-0.2598311697402688,0.38974675461040326,0.316921729485152,0.2399986525620751
eval_cil_ewc_stateful_ex1_20260623_2156.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.03117691026491681,0.14351324304770138,-0.16850449917417684,-0.11233633278278456,0.16850449917417684,0.0018438844499078057,-0.07507919247316912
eval_cil_stateful_ex1_20260623_0647.json,lstm,stateful,cil,3,13,0.07692307692307693,0.02832318296729425,0.0917468282874913,-0.09513546798029557,-0.06342364532019705,0.09513546798029557,0.0,-0.07692307692307693
eval_cil_ewc_stateful_ex1_20260623_2157.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.027111291853056798,0.09400423910765249,-0.10033942088189354,-0.0668929472545957,0.10033942088189354,0.0,-0.07692307692307693
eval_cil_stateful_ex1_20260623_0642.json,lstm,stateful,cil,3,13,0.07692307692307693,0.021875000000000002,0.0765210595040733,-0.08196908925610996,-0.05464605950407331,0.08196908925610996,0.0003075030750307503,-0.07661557384804618
eval_cil_stateful_ex1_20260623_0645.json,lstm,stateful,cil,3,13,0.07692307692307693,0.02127117564641447,0.10949056769255168,-0.13232908806920582,-0.08821939204613721,0.13232908806920582,0.008662101341926885,-0.06826097558115005
eval_cil_ewc_stateful_ex1_20260623_2159.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.02024194126855312,0.2915298042648841,-0.40693179449449646,-0.27128786299633095,0.40693179449449646,0.29502151198524895,0.21809843506217202
eval_cil_stateful_ex1_20260623_0648.json,lstm,stateful,cil,3,13,0.07692307692307693,0.019959318586320874,0.2913127347738866,-0.40703012428134855,-0.2713534161875657,0.40703012428134855,0.21715138371033807,0.14022830678726114
eval_cil_stateful_ex1_20260623_0643.json,lstm,stateful,cil,3,13,0.07692307692307693,0.019121813031161474,0.24140260641614988,-0.3334211900774826,-0.2222807933849884,0.3334211900774826,0.3731733546874946,0.29625027776441765
eval_cil_stateful_ex1_20260623_0644.json,lstm,stateful,cil,3,13,0.07692307692307693,0.017759557293217883,0.20152944451493612,-0.27565483083257736,-0.18376988722171825,0.27565483083257736,0.31223110018438843,0.2353080232613115
eval_cil_ewc_stateful_ex1_20260623_2152.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.017563673869655304,0.2722102097652826,-0.3819698038434409,-0.2546465358956273,0.3819698038434409,0.03130592855949392,-0.04561714836358301
eval_cil_ewc_stateful_ex1_20260623_2153.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.016669402886886984,0.3124494074457456,-0.44367000683828794,-0.2957800045588586,0.44367000683828794,0.3932103460561752,0.3162872691330983
eval_cil_ewc_stateful_ex1_20260623_2155.json,lstm,ewc_stateful,cil,3,13,0.07692307692307693,0.015949930760914645,0.17833128363848283,-0.24357202931635227,-0.1623813528775682,0.24357202931635227,0.03417487684729064,-0.04274820007578629
eval_cil_ewc_stateful_ex1_20260623_2149.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.014775654059915955,0.30698299115791744,-0.43831100564700226,-0.2922073370980015,0.43831100564700226,0.33123220821472144,0.2543091312916445
eval_cil_stateful_ex1_20260623_0613.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.013574126534466477,0.29823931067466397,-0.4269977762102962,-0.2846651841401975,0.4269977762102962,0.39457459926017263,0.3176515223370957
eval_cil_ewc_stateful_ex1_20260623_0623.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.012466027847202785,0.28779282479503193,-0.4129901954217437,-0.27532679694782913,0.4129901954217437,0.38253241800152554,0.3056093410784486
eval_cil_ewc_stateful_ex1_20260623_2145.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.011805555555555555,0.30472068470684704,-0.43937269372693727,-0.29291512915129153,0.43937269372693727,0.39637146371463716,0.31944838679156023
eval_cil_ewc_stateful_ex1_20260623_0620.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.009506118587853397,0.061156954975192655,-0.0774762545810089,-0.05165083638733927,0.0774762545810089,0.0001984914648670107,-0.07672458545820991
eval_cil_ewc_stateful_ex1_20260623_0618.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.009442870632672332,0.05662239094741306,-0.07076928047211109,-0.04717952031474073,0.07076928047211109,0.0018495684340320592,-0.07507350848904487
eval_cil_ewc_stateful_ex1_20260623_2146.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.008144475920679886,0.29712514025766207,-0.4334709965054733,-0.2889806643369822,0.4334709965054733,0.39484334557064166,0.31792026864756473
eval_cil_ewc_stateful_ex1_20260623_0619.json,hgrn,ewc_stateful,cil,3,13,0.07692307692307693,0.00771005203342661,0.12641937935944406,-0.1780639909890262,-0.11870932732601747,0.1780639909890262,0.027658266748617086,-0.04926481017445984
eval_cil_stateful_ex1_20260623_0612.json,hgrn,stateful,cil,3,13,0.07692307692307693,0.004050925925925926,0.5517130112424312,-0.821493127974758,-0.5476620853165054,0.821493127974758,0.8003542691676917,0.7234311922446148
